SOURCE_ID,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,anomaly_score,anomaly_label,anomaly_rank,dominant_anomaly_feature,dominant_feature_zscore
1202075446817152,43.09609769380452,1.636479229464144,2.844619433838534,19.892572553952316,-14.67096220484327,11.385099,11.671958,10.936297,0.73566055,-1.6646122,-0.0807996736936141,1,216,ra,1.6980415630072463
1381093979301248,44.470900672148254,2.5679799785472626,0.0468452290099697,2.368029947419477,-2.1449953764418,13.296087,14.265811,12.328368,1.9374428,80.10653,-0.0814604646608589,1,217,bp_rp,2.1020910943360493
15530601898496,45.20460085858702,0.3271256494969849,4.59541170482349,31.80357632891848,-8.170059154801358,12.529439,12.994234,11.852798,1.1414356,11.360371,-0.0814957387415411,1,218,dec,2.2549699504916796
607965506385280,46.96364602417273,1.7387322485510963,2.41423958264134,-3.016777786333128,-22.330722144982094,11.147193,11.389435,10.74885,0.64058495,-25.129282,-0.0823308033220215,1,219,phot_bp_mean_mag,1.5532644231637147
1535815881153280,42.63424744881558,2.683933268251099,0.3358870228779939,2.539210857303676,-5.461820050903996,13.904578,14.450241,13.208288,1.2419529,-34.169353,-0.0823741431922311,1,220,ra,2.069219289815964
1689468335838080,45.03984943833096,2.442240177957708,1.3397394352444685,12.424243302698216,11.71952167865566,12.806918,13.103495,12.343524,0.75997066,73.71139,-0.0823841500861207,1,221,radial_velocity,1.7039998390602136
1656487282309504,43.7142211257773,3.122817603185277,2.855961894587768,16.20958853863051,8.741054125939343,12.826509,13.225606,12.259902,0.96570396,39.877796,-0.0825875253769259,1,222,dec,1.6910528000360119
1440188433697920,42.77972190901966,2.284275709631941,3.337308335586287,-18.249115323350203,-31.114799556674622,12.40464,12.752117,11.874612,0.8775053,7.3244615,-0.0829207429931372,1,223,ra,1.9523050301979574
203551385701760,46.03402727188958,1.260533389649942,4.191852252751242,-21.000783240430785,-43.91742421114498,13.413368,14.149869,12.558015,1.5918541,39.721516,-0.0830672293757008,1,224,pmdec,1.61603263455014
1209565869777664,43.33008740981578,1.7370765297266717,3.395982347234152,3.1305760975857,-26.73951946806874,11.354067,11.707811,10.836016,0.87179565,-19.112638,-0.0832484538095502,1,225,ra,1.5099897608743809
130399502833792,44.868871988196695,0.9550797489773508,0.8202877055738516,3.38290723614511,-0.2912351634818896,11.215262,11.81022,10.481733,1.3284864,1.9592654,-0.083364810329817,1,226,phot_rp_mean_mag,1.5593553944264724
1155247419156608,43.736989643479774,1.6495542562360597,3.1377451533508607,0.9859157789134684,-17.355627116979665,10.690926,10.998717,10.213461,0.7852564,-23.16653,-0.0834390975862025,1,227,phot_bp_mean_mag,1.8087162311030842
1126213440249344,43.58185832603576,1.227828919067828,2.382909644988333,23.11548145427032,25.561971323397177,13.131287,13.47984,12.6142025,0.8656378,90.499985,-0.0837551206090266,1,228,radial_velocity,2.1525241011405294
1572477722053376,43.45319798491616,2.723598414249309,2.077666060109842,14.981694463655971,-14.7958349385366,14.80452,15.52123,13.983624,1.5376053,-22.67775,-0.0837665644527165,1,229,ra,1.4110488078107628
1806875562095872,45.2021525914737,3.295681906449789,0.8835171246694902,2.929336652073051,1.1840162117229145,13.111084,13.477957,12.567224,0.9107332,1.6837606,-0.0847396578739722,1,230,dec,1.935044800848537
143421843569792,45.780118600992274,0.7313665611567586,4.945740608079529,1.4783227520553628,-24.34631977592317,11.904145,12.321452,11.32481,0.9966421,3.888127,-0.0847619182138825,1,231,dec,1.6843978486551074
359853835611008,43.8892883901224,1.1189461742643412,3.3360211272095137,12.814402786098082,-12.84695992622122,11.205817,11.475798,10.772411,0.7033863,-2.9661028,-0.0848278419231248,1,232,phot_bp_mean_mag,1.496800209871603
969842270721536,45.60771746353426,2.627813028163256,4.7379593202447605,-3.237095684500205,4.4563066722558125,10.781704,11.042221,10.31402,0.7282009,15.182219,-0.0849543872877844,1,233,phot_bp_mean_mag,1.7802732736437545
1170468783270144,44.17271248599741,1.695007401492922,4.472868093329387,90.32318369725488,0.0491608778434699,12.703728,13.133667,12.105171,1.0284958,15.202033,-0.0855557868200581,1,234,pmra,3.5980489234278883
739666383070976,47.52817293777395,2.1670041767376667,3.806714265801525,14.668850987480033,-11.321987472522938,11.3832855,11.518518,10.697095,0.82142353,37.697933,-0.0855664063898678,1,235,ra,1.8639087270508312
1218778575346560,42.97179913849817,1.783522221406016,2.551812224730279,-3.8160921996252544,-51.39714081670632,14.707083,15.321862,13.959802,1.3620605,-23.003138,-0.0856304952968882,1,236,pmdec,1.9758373432942793
1277052691541248,44.43456121390072,2.046607250148012,7.118472566021194,7.4203931615745695,-49.90751872306489,13.005958,13.722542,12.186705,1.5358372,28.29216,-0.0858821251516646,1,237,pmdec,1.9041804782276293
945309417531520,45.41634171747838,2.5616247487549604,0.5386235115405518,3.3141480353740054,-5.0140563771317765,11.100357,11.713257,10.351057,1.3621998,52.573696,-0.0860707515023402,1,238,phot_rp_mean_mag,1.6527207525946865
403868660465408,44.40506495427957,1.5666123787335158,0.9461392323403528,5.844750784424946,-12.577201706180825,11.210447,11.8139,10.473616,1.3402843,-30.980228,-0.086147707750769,1,239,phot_rp_mean_mag,1.5651548267036421
1384392514145536,44.51869233099486,2.681664424758388,2.7892890237942054,8.777286416153665,-20.606555229827844,15.146575,15.936659,14.28516,1.6514988,-11.946141,-0.0862778818117828,1,240,phot_bp_mean_mag,1.4197150451620026
1445106171953792,43.29002191883563,2.2002390223732,2.8664908060530894,-0.705499685456156,-30.2748113272576,11.488549,11.883104,10.930727,0.9523773,16.748577,-0.0864193501506302,1,241,ra,1.5421894143916048
