SOURCE_ID,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,anomaly_score,anomaly_label,anomaly_rank
1064056673415040,46.03075196500682,2.9378304501761834,1.0805577315453223,3.9464029657731365,-19.228888732200723,14.433366,14.762319,13.929523,0.83279514,-5.6922407,0.3887589165712135,1,633
506432479420288,44.780146899301855,1.7793703172786768,1.9818952731272006,-0.5931114235248753,-4.643129235507147,14.622092,15.185924,13.914617,1.271307,59.76269,0.3887306303139598,1,634
804979951256448,46.69530268869571,2.493764101795228,3.018238800868384,35.98499051405284,-9.120941650650133,13.14856,13.537786,12.560651,0.9771347,44.3258,0.38869671551807444,1,635
1131814077601792,43.46362446224253,1.3450453513044316,1.724266420924882,8.577978023255627,-18.28687421553925,13.100112,13.4293785,12.599006,0.8303728,62.663673,0.3882816250873786,1,636
447883485251200,44.76037068796123,1.5791019475420405,1.8043650037478216,28.220189600565398,4.088026953067311,12.976567,13.358803,12.427546,0.93125725,66.50206,0.3881670889621844,1,637
1233102290555520,43.590870241154704,1.875547926380325,2.5014319662301605,18.202890037996603,-4.07735178728223,11.909917,12.282798,11.367372,0.91542625,25.114086,0.38812926743848564,1,638
414004783259904,44.35769343896499,1.5463809665837482,2.9226274032449884,21.4161631727383,-3.1622488957562678,13.283179,13.694828,12.705483,0.9893446,67.37373,0.3880396682639233,1,639
1209810683657600,43.297813036142585,1.7497394977217482,1.8874715532867126,14.903647954745264,-5.96022926598073,12.384482,12.68478,11.919121,0.76565933,36.631786,0.38794186447139684,1,640
580477715669632,46.56938325512588,1.624329138735216,1.0260277948956487,3.142849930246045,4.205315470090658,14.574721,14.917,14.067384,0.84961605,45.433594,0.3878489261921729,1,641
56182467991040,45.218422138294436,0.5911810483557424,1.5775860951112548,-2.1969763639236533,0.3897751249765904,13.8248,14.159196,13.286521,0.87267494,12.220824,0.38784002446088184,1,642
1174145275273216,44.21193513656755,1.8380281285801092,2.2506913532526633,25.00771583738448,-8.749529435948443,14.4925785,15.025507,13.807742,1.2177649,54.270187,0.38779095951756215,1,643
1289112959682176,44.017234004187515,2.065854817094457,0.810182265845684,-1.8812875341841984,5.144117448394747,14.734026,15.095219,14.149867,0.9453516,27.750008,0.387771390586918,1,644
706852833424384,47.249677359266386,1.9500698789605704,1.9714416761605311,-7.513445370087334,-13.0911477968237,13.2342825,13.599119,12.6972275,0.9018917,7.915597,0.38776173006293807,1,645
764336675692416,47.26977355391663,2.461430018410734,0.7975495531355922,2.0004076528113393,1.551487493135863,13.623549,13.937512,13.1431055,0.7944069,23.081896,0.3877232860433279,1,646
598099965780352,46.40359979183163,1.775440361162638,4.3197893606472295,2.9374403494786616,-23.971808312070152,12.722387,13.157781,12.11835,1.0394306,-9.366061,0.3876976410925695,1,647
178365697482624,46.15705462813488,1.0185749504495187,0.8819249952982569,4.584171001678934,-0.19779814690513492,14.1223545,14.474492,13.601657,0.87283516,-25.706264,0.38753426904275096,1,648
42335493463424,45.39623368786133,0.4911491231379768,1.6969346867872033,5.872598184910336,-10.317496437638379,13.546184,13.914814,13.010605,0.90420914,14.163884,0.3874542851692973,1,649
741212571806848,47.57480424914883,2.1929952057054347,0.9933040131741548,11.324959423207506,-4.744476822996832,14.506406,14.86102,13.985422,0.87559795,20.929192,0.3874475162036477,1,650
1111266953911936,46.365971179597004,3.2868080944549023,1.4587559283808174,7.9562055108642085,-1.5773522071240125,13.868093,14.212522,13.357359,0.8551626,25.016722,0.38735915336099314,1,651
935997928414976,45.2141351329144,2.3887633672220963,2.464304226397657,-15.426229317967408,-18.558806857032053,13.442649,13.862396,12.849238,1.0131578,-32.20427,0.38712970834209215,1,652
961591637983360,45.99958536567314,2.6654309816568604,3.1558519842733532,-2.3345875533939604,6.353103985165741,13.430101,13.861687,12.826467,1.0352201,24.099682,0.38706194986434433,1,653
552921205417344,44.871077842609346,2.1682725279394743,2.556517546632197,-5.445980337863726,10.656446991803504,14.389942,14.949125,13.682,1.2671251,-10.543581,0.38703063667040183,1,654
706848537721856,47.241173106249065,1.9498432031625395,0.8971121384258508,3.1461892617114766,7.579199008207997,14.376627,14.653166,13.754632,0.8985338,0.3887121,0.38702569747830046,1,655
198053827541760,45.808735670765756,1.1512785230725797,0.9823837453627385,2.5671021630697157,4.424270873238517,13.566886,14.09733,12.8810835,1.2162466,-16.704168,0.3869227324294106,1,656
